focal,estimator,experience,industry,region,health,yearFE,sample,identified,b,se
married,fd,0,1,0,1,1,nohealth,1,0.039998,0.024492
married,fd,0,1,0,1,1,trim,1,0.032102,0.016602
married,fd,1,1,0,1,0,full,1,0.036086,0.024381
married,fd,1,1,0,1,0,nohealth,1,0.037862,0.024480
married,fd,1,1,0,1,0,trim,1,0.029509,0.016575
married,fd,1,1,0,1,1,full,1,0.036080,0.024393
married,fd,1,1,0,1,1,nohealth,1,0.037707,0.024493
married,fd,1,1,0,1,1,trim,1,0.030250,0.016589
married,fd,0,0,1,1,0,full,1,0.040948,0.024228
married,fd,0,0,1,1,0,nohealth,1,0.043311,0.024440
married,fd,0,0,1,1,0,trim,1,0.033069,0.016615
married,fd,0,0,1,1,1,full,1,0.038098,0.024237
married,fd,0,0,1,1,1,nohealth,1,0.039567,0.024371
married,fd,0,0,1,1,1,trim,1,0.030449,0.016433
married,fd,1,0,1,1,0,full,1,0.035965,0.024249
married,fd,1,0,1,1,0,nohealth,1,0.037407,0.024389
married,fd,1,0,1,1,0,trim,1,0.027826,0.016407
married,fd,1,0,1,1,1,full,1,0.035903,0.024239
married,fd,1,0,1,1,1,nohealth,1,0.037200,0.024374
married,fd,1,0,1,1,1,trim,1,0.028542,0.016417
married,fd,0,1,1,1,0,full,1,0.038707,0.024255
married,fd,0,1,1,1,0,nohealth,1,0.041364,0.024419
married,fd,0,1,1,1,0,trim,1,0.032765,0.016611
married,fd,0,1,1,1,1,full,1,0.036015,0.024278
married,fd,0,1,1,1,1,nohealth,1,0.037744,0.024380
married,fd,0,1,1,1,1,trim,1,0.030315,0.016454
married,fd,1,1,1,1,0,full,1,0.033931,0.024271
married,fd,1,1,1,1,0,nohealth,1,0.035654,0.024369
married,fd,1,1,1,1,0,trim,1,0.027757,0.016429
married,fd,1,1,1,1,1,full,1,0.033908,0.024278
married,fd,1,1,1,1,1,nohealth,1,0.035477,0.024378
married,fd,1,1,1,1,1,trim,1,0.028494,0.016442
educ,pooled,0,0,0,0,0,full,1,0.076904,0.008805
educ,pooled,0,0,0,0,0,nohealth,1,0.077065,0.008813
educ,pooled,0,0,0,0,0,trim,1,0.072512,0.007957
educ,pooled,0,0,0,0,1,full,1,0.076904,0.008812
educ,pooled,0,0,0,0,1,nohealth,1,0.077091,0.008824
educ,pooled,0,0,0,0,1,trim,1,0.073152,0.008000
educ,pooled,1,0,0,0,0,full,1,0.102118,0.009018
educ,pooled,1,0,0,0,0,nohealth,1,0.102265,0.009028
educ,pooled,1,0,0,0,0,trim,1,0.095612,0.008092
educ,pooled,1,0,0,0,1,full,1,0.094566,0.011040
educ,pooled,1,0,0,0,1,nohealth,1,0.094283,0.011035
educ,pooled,1,0,0,0,1,trim,1,0.090327,0.009792
educ,pooled,0,1,0,0,0,full,1,0.074970,0.008358
educ,pooled,0,1,0,0,0,nohealth,1,0.075067,0.008390
educ,pooled,0,1,0,0,0,trim,1,0.072295,0.007372
educ,pooled,0,1,0,0,1,full,1,0.075876,0.008376
educ,pooled,0,1,0,0,1,nohealth,1,0.076059,0.008410
educ,pooled,0,1,0,0,1,trim,1,0.073463,0.007415
educ,pooled,1,1,0,0,0,full,1,0.098480,0.008575
educ,pooled,1,1,0,0,0,nohealth,1,0.098689,0.008607
educ,pooled,1,1,0,0,0,trim,1,0.093284,0.007420
educ,pooled,1,1,0,0,1,full,1,0.091291,0.010240
educ,pooled,1,1,0,0,1,nohealth,1,0.091195,0.010260
educ,pooled,1,1,0,0,1,trim,1,0.087587,0.008772
educ,pooled,0,0,1,0,0,full,1,0.076648,0.008700
educ,pooled,0,0,1,0,0,nohealth,1,0.076761,0.008715
educ,pooled,0,0,1,0,0,trim,1,0.072270,0.007929
educ,pooled,0,0,1,0,1,full,1,0.076415,0.008719
educ,pooled,0,0,1,0,1,nohealth,1,0.076558,0.008740
educ,pooled,0,0,1,0,1,trim,1,0.072722,0.007981
educ,pooled,1,0,1,0,0,full,1,0.101501,0.008955
educ,pooled,1,0,1,0,0,nohealth,1,0.101595,0.008974
educ,pooled,1,0,1,0,0,trim,1,0.095189,0.008100
educ,pooled,1,0,1,0,1,full,1,0.094247,0.010951
educ,pooled,1,0,1,0,1,nohealth,1,0.093918,0.010952
educ,pooled,1,0,1,0,1,trim,1,0.090213,0.009773
educ,pooled,0,1,1,0,0,full,1,0.074844,0.008144
educ,pooled,0,1,1,0,0,nohealth,1,0.074849,0.008184
educ,pooled,0,1,1,0,0,trim,1,0.072158,0.007200
educ,pooled,0,1,1,0,1,full,1,0.075516,0.008176
educ,pooled,0,1,1,0,1,nohealth,1,0.075610,0.008222
educ,pooled,0,1,1,0,1,trim,1,0.073148,0.007258
educ,pooled,1,1,1,0,0,full,1,0.097970,0.008435
educ,pooled,1,1,1,0,0,nohealth,1,0.098086,0.008477
educ,pooled,1,1,1,0,0,trim,1,0.092935,0.007324
educ,pooled,1,1,1,0,1,full,1,0.090909,0.010070
educ,pooled,1,1,1,0,1,nohealth,1,0.090725,0.010095
educ,pooled,1,1,1,0,1,trim,1,0.087403,0.008642
educ,pooled,0,0,0,1,0,full,1,0.076722,0.008790
educ,pooled,0,0,0,1,0,nohealth,1,0.077065,0.008813
educ,pooled,0,0,0,1,0,trim,1,0.072313,0.007940
educ,pooled,0,0,0,1,1,full,1,0.076771,0.008801
educ,pooled,0,0,0,1,1,nohealth,1,0.077091,0.008824
educ,pooled,0,0,0,1,1,trim,1,0.072993,0.007986
educ,pooled,1,0,0,1,0,full,1,0.101925,0.009017
educ,pooled,1,0,0,1,0,nohealth,1,0.102265,0.009028
educ,pooled,1,0,0,1,0,trim,1,0.095386,0.008088
educ,pooled,1,0,0,1,1,full,1,0.094430,0.011037
educ,pooled,1,0,0,1,1,nohealth,1,0.094283,0.011035
educ,pooled,1,0,0,1,1,trim,1,0.090163,0.009786
educ,pooled,0,1,0,1,0,full,1,0.074764,0.008346
educ,pooled,0,1,0,1,0,nohealth,1,0.075067,0.008390
educ,pooled,0,1,0,1,0,trim,1,0.072076,0.007359
educ,pooled,0,1,0,1,1,full,1,0.075725,0.008368
educ,pooled,0,1,0,1,1,nohealth,1,0.076059,0.008410
educ,pooled,0,1,0,1,1,trim,1,0.073288,0.007404
educ,pooled,1,1,0,1,0,full,1,0.098270,0.008577
educ,pooled,1,1,0,1,0,nohealth,1,0.098689,0.008607
educ,pooled,1,1,0,1,0,trim,1,0.093045,0.007422
educ,pooled,1,1,0,1,1,full,1,0.091142,0.010242
educ,pooled,1,1,0,1,1,nohealth,1,0.091195,0.010260
educ,pooled,1,1,0,1,1,trim,1,0.087413,0.008771
educ,pooled,0,0,1,1,0,full,1,0.076454,0.008686
educ,pooled,0,0,1,1,0,nohealth,1,0.076761,0.008715
educ,pooled,0,0,1,1,0,trim,1,0.072058,0.007912
educ,pooled,0,0,1,1,1,full,1,0.076273,0.008710
educ,pooled,0,0,1,1,1,nohealth,1,0.076558,0.008740
educ,pooled,0,0,1,1,1,trim,1,0.072552,0.007968
educ,pooled,1,0,1,1,0,full,1,0.101297,0.008955
educ,pooled,1,0,1,1,0,nohealth,1,0.101595,0.008974
educ,pooled,1,0,1,1,0,trim,1,0.094950,0.008098
educ,pooled,1,0,1,1,1,full,1,0.094099,0.010949
educ,pooled,1,0,1,1,1,nohealth,1,0.093918,0.010952
educ,pooled,1,0,1,1,1,trim,1,0.090034,0.009766
educ,pooled,0,1,1,1,0,full,1,0.074628,0.008133
educ,pooled,0,1,1,1,0,nohealth,1,0.074849,0.008184
educ,pooled,0,1,1,1,0,trim,1,0.071927,0.007187
educ,pooled,0,1,1,1,1,full,1,0.075356,0.008169
educ,pooled,0,1,1,1,1,nohealth,1,0.075610,0.008222
educ,pooled,0,1,1,1,1,trim,1,0.072962,0.007248
educ,pooled,1,1,1,1,0,full,1,0.097749,0.008437
educ,pooled,1,1,1,1,0,nohealth,1,0.098086,0.008477
educ,pooled,1,1,1,1,0,trim,1,0.092683,0.007326
educ,pooled,1,1,1,1,1,full,1,0.090749,0.010071
educ,pooled,1,1,1,1,1,nohealth,1,0.090725,0.010095
educ,pooled,1,1,1,1,1,trim,1,0.087215,0.008640
educ,between,0,0,0,0,0,full,1,0.076904,0.009010
educ,between,0,0,0,0,0,nohealth,1,0.076798,0.009003
educ,between,0,0,0,0,0,trim,1,0.074136,0.008279
educ,between,0,0,0,0,1,full,1,0.076904,0.009010
educ,between,0,0,0,0,1,nohealth,1,0.077768,0.009072
educ,between,0,0,0,0,1,trim,1,0.070138,0.008363
educ,between,1,0,0,0,0,full,1,0.098569,0.011231
educ,between,1,0,0,0,0,nohealth,1,0.097946,0.011219
educ,between,1,0,0,0,0,trim,1,0.093133,0.010406
educ,between,1,0,0,0,1,full,1,0.098569,0.011231
educ,between,1,0,0,0,1,nohealth,1,0.099595,0.011317
educ,between,1,0,0,0,1,trim,1,0.089580,0.010439
educ,between,0,1,0,0,0,full,1,0.076027,0.008627
educ,between,0,1,0,0,0,nohealth,1,0.075870,0.008620
educ,between,0,1,0,0,0,trim,1,0.074657,0.007750
educ,between,0,1,0,0,1,full,1,0.076027,0.008627
educ,between,0,1,0,0,1,nohealth,1,0.077135,0.008673
educ,between,0,1,0,0,1,trim,1,0.071289,0.007752
educ,between,1,1,0,0,0,full,1,0.096551,0.010401
educ,between,1,1,0,0,0,nohealth,1,0.095847,0.010395
educ,between,1,1,0,0,0,trim,1,0.091546,0.009423
educ,between,1,1,0,0,1,full,1,0.096551,0.010401
educ,between,1,1,0,0,1,nohealth,1,0.097836,0.010462
educ,between,1,1,0,0,1,trim,1,0.088440,0.009410
educ,between,0,0,1,0,0,full,1,0.076264,0.008992
educ,between,0,0,1,0,0,nohealth,1,0.076117,0.008984
educ,between,0,0,1,0,0,trim,1,0.073393,0.008264
educ,between,0,0,1,0,1,full,1,0.076264,0.008992
educ,between,0,0,1,0,1,nohealth,1,0.077125,0.009049
educ,between,0,0,1,0,1,trim,1,0.069708,0.008367
educ,between,1,0,1,0,0,full,1,0.097896,0.011185
educ,between,1,0,1,0,0,nohealth,1,0.097244,0.011172
educ,between,1,0,1,0,0,trim,1,0.092504,0.010363
educ,between,1,0,1,0,1,full,1,0.097896,0.011185
educ,between,1,0,1,0,1,nohealth,1,0.099049,0.011266
educ,between,1,0,1,0,1,trim,1,0.089198,0.010416
educ,between,0,1,1,0,0,full,1,0.075553,0.008537
educ,between,0,1,1,0,0,nohealth,1,0.075359,0.008527
educ,between,0,1,1,0,0,trim,1,0.073973,0.007649
educ,between,0,1,1,0,1,full,1,0.075553,0.008537
educ,between,0,1,1,0,1,nohealth,1,0.076689,0.008571
educ,between,0,1,1,0,1,trim,1,0.070943,0.007673
educ,between,1,1,1,0,0,full,1,0.095768,0.010296
educ,between,1,1,1,0,0,nohealth,1,0.095044,0.010286
educ,between,1,1,1,0,0,trim,1,0.090626,0.009299
educ,between,1,1,1,0,1,full,1,0.095768,0.010296
educ,between,1,1,1,0,1,nohealth,1,0.097219,0.010342
educ,between,1,1,1,0,1,trim,1,0.087849,0.009314
educ,between,0,0,0,1,0,full,1,0.076511,0.009024
educ,between,0,0,0,1,0,nohealth,1,0.076798,0.009003
educ,between,0,0,0,1,0,trim,1,0.073630,0.008287
educ,between,0,0,0,1,1,full,1,0.076511,0.009024
educ,between,0,0,0,1,1,nohealth,1,0.077768,0.009072
educ,between,0,0,0,1,1,trim,1,0.069740,0.008370
educ,between,1,0,0,1,0,full,1,0.098088,0.011249
educ,between,1,0,0,1,0,nohealth,1,0.097946,0.011219
educ,between,1,0,0,1,0,trim,1,0.092502,0.010417
educ,between,1,0,0,1,1,full,1,0.098088,0.011249
educ,between,1,0,0,1,1,nohealth,1,0.099595,0.011317
educ,between,1,0,0,1,1,trim,1,0.089036,0.010448
educ,between,0,1,0,1,0,full,1,0.075319,0.008639
educ,between,0,1,0,1,0,nohealth,1,0.075870,0.008620
educ,between,0,1,0,1,0,trim,1,0.073840,0.007754
educ,between,0,1,0,1,1,full,1,0.075319,0.008639
educ,between,0,1,0,1,1,nohealth,1,0.077135,0.008673
educ,between,0,1,0,1,1,trim,1,0.070656,0.007755
educ,between,1,1,0,1,0,full,1,0.095809,0.010415
educ,between,1,1,0,1,0,nohealth,1,0.095847,0.010395
educ,between,1,1,0,1,0,trim,1,0.090676,0.009427
educ,between,1,1,0,1,1,full,1,0.095809,0.010415
educ,between,1,1,0,1,1,nohealth,1,0.097836,0.010462
educ,between,1,1,0,1,1,trim,1,0.087730,0.009414
educ,between,0,0,1,1,0,full,1,0.075827,0.009008
educ,between,0,0,1,1,0,nohealth,1,0.076117,0.008984
educ,between,0,0,1,1,0,trim,1,0.072830,0.008272
educ,between,0,0,1,1,1,full,1,0.075827,0.009008
educ,between,0,0,1,1,1,nohealth,1,0.077125,0.009049
educ,between,0,0,1,1,1,trim,1,0.069247,0.008374
educ,between,1,0,1,1,0,full,1,0.097355,0.011205
educ,between,1,0,1,1,0,nohealth,1,0.097244,0.011172
educ,between,1,0,1,1,0,trim,1,0.091800,0.010374
educ,between,1,0,1,1,1,full,1,0.097355,0.011205
educ,between,1,0,1,1,1,nohealth,1,0.099049,0.011266
educ,between,1,0,1,1,1,trim,1,0.088573,0.010425
educ,between,0,1,1,1,0,full,1,0.074786,0.008550
educ,between,0,1,1,1,0,nohealth,1,0.075359,0.008527
educ,between,0,1,1,1,0,trim,1,0.073083,0.007651
educ,between,0,1,1,1,1,full,1,0.074786,0.008550
educ,between,0,1,1,1,1,nohealth,1,0.076689,0.008571
educ,between,0,1,1,1,1,trim,1,0.070225,0.007675
educ,between,1,1,1,1,0,full,1,0.094947,0.010311
educ,between,1,1,1,1,0,nohealth,1,0.095044,0.010286
educ,between,1,1,1,1,0,trim,1,0.089662,0.009302
educ,between,1,1,1,1,1,full,1,0.094947,0.010311
educ,between,1,1,1,1,1,nohealth,1,0.097219,0.010342
educ,between,1,1,1,1,1,trim,1,0.087030,0.009316
educ,random,0,0,0,0,0,full,1,0.076904,0.008805
educ,random,0,0,0,0,0,nohealth,1,0.076798,0.008811
educ,random,0,0,0,0,0,trim,1,0.074136,0.008032
educ,random,0,0,0,0,1,full,1,0.076904,0.008812
educ,random,0,0,0,0,1,nohealth,1,0.076863,0.008822
educ,random,0,0,0,0,1,trim,1,0.074856,0.008094
educ,random,1,0,0,0,0,full,1,0.102857,0.008642
educ,random,1,0,0,0,0,nohealth,1,0.102786,0.008675
educ,random,1,0,0,0,0,trim,1,0.098356,0.007888
educ,random,1,0,0,0,1,full,1,0.093253,0.011083
educ,random,1,0,0,0,1,nohealth,1,0.092679,0.011093
educ,random,1,0,0,0,1,trim,1,0.091272,0.009909
educ,random,0,1,0,0,0,full,1,0.073043,0.008459
educ,random,0,1,0,0,0,nohealth,1,0.073054,0.008491
educ,random,0,1,0,0,0,trim,1,0.071701,0.007606
educ,random,0,1,0,0,1,full,1,0.074903,0.008533
educ,random,0,1,0,0,1,nohealth,1,0.075019,0.008569
educ,random,0,1,0,0,1,trim,1,0.074014,0.007733
educ,random,1,1,0,0,0,full,1,0.099287,0.008395
educ,random,1,1,0,0,0,nohealth,1,0.099421,0.008454
educ,random,1,1,0,0,0,trim,1,0.095987,0.007555
educ,random,1,1,0,0,1,full,1,0.090520,0.010537
educ,random,1,1,0,0,1,nohealth,1,0.090125,0.010573
educ,random,1,1,0,0,1,trim,1,0.089022,0.009262
educ,random,0,0,1,0,0,full,1,0.078222,0.008657
educ,random,0,0,1,0,0,nohealth,1,0.078089,0.008667
educ,random,0,0,1,0,0,trim,1,0.075043,0.007916
educ,random,0,0,1,0,1,full,1,0.077170,0.008709
educ,random,0,0,1,0,1,nohealth,1,0.077086,0.008727
educ,random,0,0,1,0,1,trim,1,0.074924,0.008046
educ,random,1,0,1,0,0,full,1,0.102907,0.008552
educ,random,1,0,1,0,0,nohealth,1,0.102797,0.008592
educ,random,1,0,1,0,0,trim,1,0.098256,0.007845
educ,random,1,0,1,0,1,full,1,0.093909,0.010964
educ,random,1,0,1,0,1,nohealth,1,0.093326,0.010971
educ,random,1,0,1,0,1,trim,1,0.091848,0.009845
educ,random,0,1,1,0,0,full,1,0.074021,0.008266
educ,random,0,1,1,0,0,nohealth,1,0.073989,0.008306
educ,random,0,1,1,0,0,trim,1,0.072363,0.007451
educ,random,0,1,1,0,1,full,1,0.074988,0.008385
educ,random,0,1,1,0,1,nohealth,1,0.075071,0.008428
educ,random,0,1,1,0,1,trim,1,0.073819,0.007636
educ,random,1,1,1,0,0,full,1,0.099166,0.008266
educ,random,1,1,1,0,0,nohealth,1,0.099275,0.008330
educ,random,1,1,1,0,0,trim,1,0.095648,0.007470
educ,random,1,1,1,0,1,full,1,0.090931,0.010376
educ,random,1,1,1,0,1,nohealth,1,0.090538,0.010409
educ,random,1,1,1,0,1,trim,1,0.089287,0.009155
educ,random,0,0,0,1,0,full,1,0.076776,0.008796
educ,random,0,0,0,1,0,nohealth,1,0.076798,0.008811
educ,random,0,0,0,1,0,trim,1,0.073806,0.008012
educ,random,0,0,0,1,1,full,1,0.076840,0.008809
educ,random,0,0,0,1,1,nohealth,1,0.076863,0.008822
educ,random,0,0,0,1,1,trim,1,0.074791,0.008090
educ,random,1,0,0,1,0,full,1,0.102777,0.008643
educ,random,1,0,0,1,0,nohealth,1,0.102786,0.008675
educ,random,1,0,0,1,0,trim,1,0.098276,0.007890
educ,random,1,0,0,1,1,full,1,0.093200,0.011083
educ,random,1,0,0,1,1,nohealth,1,0.092679,0.011093
educ,random,1,0,0,1,1,trim,1,0.091217,0.009908
educ,random,0,1,0,1,0,full,1,0.072914,0.008452
educ,random,0,1,0,1,0,nohealth,1,0.073054,0.008491
educ,random,0,1,0,1,0,trim,1,0.071580,0.007600
educ,random,0,1,0,1,1,full,1,0.074841,0.008531
educ,random,0,1,0,1,1,nohealth,1,0.075019,0.008569
educ,random,0,1,0,1,1,trim,1,0.073951,0.007730
educ,random,1,1,0,1,0,full,1,0.099208,0.008398
educ,random,1,1,0,1,0,nohealth,1,0.099421,0.008454
educ,random,1,1,0,1,0,trim,1,0.095907,0.007557
educ,random,1,1,0,1,1,full,1,0.090468,0.010539
educ,random,1,1,0,1,1,nohealth,1,0.090125,0.010573
educ,random,1,1,0,1,1,trim,1,0.088969,0.009263
educ,random,0,0,1,1,0,full,1,0.078093,0.008648
educ,random,0,0,1,1,0,nohealth,1,0.078089,0.008667
educ,random,0,0,1,1,0,trim,1,0.074921,0.007907
educ,random,0,0,1,1,1,full,1,0.077107,0.008706
educ,random,0,0,1,1,1,nohealth,1,0.077086,0.008727
educ,random,0,0,1,1,1,trim,1,0.074861,0.008042
educ,random,1,0,1,1,0,full,1,0.102827,0.008553
educ,random,1,0,1,1,0,nohealth,1,0.102797,0.008592
educ,random,1,0,1,1,0,trim,1,0.098177,0.007846
educ,random,1,0,1,1,1,full,1,0.093856,0.010964
educ,random,1,0,1,1,1,nohealth,1,0.093326,0.010971
educ,random,1,0,1,1,1,trim,1,0.091793,0.009843
educ,random,0,1,1,1,0,full,1,0.073888,0.008259
educ,random,0,1,1,1,0,nohealth,1,0.073989,0.008306
educ,random,0,1,1,1,0,trim,1,0.072237,0.007444
educ,random,0,1,1,1,1,full,1,0.074924,0.008383
educ,random,0,1,1,1,1,nohealth,1,0.075071,0.008428
educ,random,0,1,1,1,1,trim,1,0.073755,0.007633
educ,random,1,1,1,1,0,full,1,0.099086,0.008268
educ,random,1,1,1,1,0,nohealth,1,0.099275,0.008330
educ,random,1,1,1,1,0,trim,1,0.095567,0.007472
educ,random,1,1,1,1,1,full,1,0.090878,0.010378
educ,random,1,1,1,1,1,nohealth,1,0.090538,0.010409
educ,random,1,1,1,1,1,trim,1,0.089232,0.009154
educ,within,0,0,0,0,0,full,0,NA,NA
educ,within,0,0,0,0,0,nohealth,0,NA,NA
educ,within,0,0,0,0,0,trim,0,NA,NA
educ,within,0,0,0,0,1,full,0,NA,NA
educ,within,0,0,0,0,1,nohealth,0,NA,NA
educ,within,0,0,0,0,1,trim,0,NA,NA
educ,within,1,0,0,0,0,full,0,NA,NA
educ,within,1,0,0,0,0,nohealth,0,NA,NA
educ,within,1,0,0,0,0,trim,0,NA,NA
educ,within,1,0,0,0,1,full,0,NA,NA
educ,within,1,0,0,0,1,nohealth,0,NA,NA
educ,within,1,0,0,0,1,trim,0,NA,NA
educ,within,0,1,0,0,0,full,0,NA,NA
educ,within,0,1,0,0,0,nohealth,0,NA,NA
educ,within,0,1,0,0,0,trim,0,NA,NA
educ,within,0,1,0,0,1,full,0,NA,NA
educ,within,0,1,0,0,1,nohealth,0,NA,NA
educ,within,0,1,0,0,1,trim,0,NA,NA
educ,within,1,1,0,0,0,full,0,NA,NA
educ,within,1,1,0,0,0,nohealth,0,NA,NA
educ,within,1,1,0,0,0,trim,0,NA,NA
educ,within,1,1,0,0,1,full,0,NA,NA
educ,within,1,1,0,0,1,nohealth,0,NA,NA
educ,within,1,1,0,0,1,trim,0,NA,NA
educ,within,0,0,1,0,0,full,0,NA,NA
educ,within,0,0,1,0,0,nohealth,0,NA,NA
educ,within,0,0,1,0,0,trim,0,NA,NA
educ,within,0,0,1,0,1,full,0,NA,NA
educ,within,0,0,1,0,1,nohealth,0,NA,NA
educ,within,0,0,1,0,1,trim,0,NA,NA
educ,within,1,0,1,0,0,full,0,NA,NA
educ,within,1,0,1,0,0,nohealth,0,NA,NA
educ,within,1,0,1,0,0,trim,0,NA,NA
educ,within,1,0,1,0,1,full,0,NA,NA
educ,within,1,0,1,0,1,nohealth,0,NA,NA
educ,within,1,0,1,0,1,trim,0,NA,NA
educ,within,0,1,1,0,0,full,0,NA,NA
educ,within,0,1,1,0,0,nohealth,0,NA,NA
educ,within,0,1,1,0,0,trim,0,NA,NA
educ,within,0,1,1,0,1,full,0,NA,NA
educ,within,0,1,1,0,1,nohealth,0,NA,NA
educ,within,0,1,1,0,1,trim,0,NA,NA
educ,within,1,1,1,0,0,full,0,NA,NA
educ,within,1,1,1,0,0,nohealth,0,NA,NA
educ,within,1,1,1,0,0,trim,0,NA,NA
educ,within,1,1,1,0,1,full,0,NA,NA
educ,within,1,1,1,0,1,nohealth,0,NA,NA
educ,within,1,1,1,0,1,trim,0,NA,NA
educ,within,0,0,0,1,0,full,0,NA,NA
educ,within,0,0,0,1,0,nohealth,0,NA,NA
educ,within,0,0,0,1,0,trim,0,NA,NA
educ,within,0,0,0,1,1,full,0,NA,NA
educ,within,0,0,0,1,1,nohealth,0,NA,NA
educ,within,0,0,0,1,1,trim,0,NA,NA
educ,within,1,0,0,1,0,full,0,NA,NA
educ,within,1,0,0,1,0,nohealth,0,NA,NA
educ,within,1,0,0,1,0,trim,0,NA,NA
educ,within,1,0,0,1,1,full,0,NA,NA
educ,within,1,0,0,1,1,nohealth,0,NA,NA
educ,within,1,0,0,1,1,trim,0,NA,NA
educ,within,0,1,0,1,0,full,0,NA,NA
educ,within,0,1,0,1,0,nohealth,0,NA,NA
educ,within,0,1,0,1,0,trim,0,NA,NA
educ,within,0,1,0,1,1,full,0,NA,NA
educ,within,0,1,0,1,1,nohealth,0,NA,NA
educ,within,0,1,0,1,1,trim,0,NA,NA
educ,within,1,1,0,1,0,full,0,NA,NA
educ,within,1,1,0,1,0,nohealth,0,NA,NA
educ,within,1,1,0,1,0,trim,0,NA,NA
educ,within,1,1,0,1,1,full,0,NA,NA
educ,within,1,1,0,1,1,nohealth,0,NA,NA
educ,within,1,1,0,1,1,trim,0,NA,NA
educ,within,0,0,1,1,0,full,0,NA,NA
educ,within,0,0,1,1,0,nohealth,0,NA,NA
educ,within,0,0,1,1,0,trim,0,NA,NA
educ,within,0,0,1,1,1,full,0,NA,NA
educ,within,0,0,1,1,1,nohealth,0,NA,NA
educ,within,0,0,1,1,1,trim,0,NA,NA
educ,within,1,0,1,1,0,full,0,NA,NA
educ,within,1,0,1,1,0,nohealth,0,NA,NA
educ,within,1,0,1,1,0,trim,0,NA,NA
educ,within,1,0,1,1,1,full,0,NA,NA
educ,within,1,0,1,1,1,nohealth,0,NA,NA
educ,within,1,0,1,1,1,trim,0,NA,NA
educ,within,0,1,1,1,0,full,0,NA,NA
educ,within,0,1,1,1,0,nohealth,0,NA,NA
educ,within,0,1,1,1,0,trim,0,NA,NA
educ,within,0,1,1,1,1,full,0,NA,NA
educ,within,0,1,1,1,1,nohealth,0,NA,NA
educ,within,0,1,1,1,1,trim,0,NA,NA
educ,within,1,1,1,1,0,full,0,NA,NA
educ,within,1,1,1,1,0,nohealth,0,NA,NA
educ,within,1,1,1,1,0,trim,0,NA,NA
educ,within,1,1,1,1,1,full,0,NA,NA
educ,within,1,1,1,1,1,nohealth,0,NA,NA
educ,within,1,1,1,1,1,trim,0,NA,NA
educ,fd,0,0,0,0,0,full,0,NA,NA
educ,fd,0,0,0,0,0,nohealth,0,NA,NA
educ,fd,0,0,0,0,0,trim,0,NA,NA
educ,fd,0,0,0,0,1,full,0,NA,NA
educ,fd,0,0,0,0,1,nohealth,0,NA,NA
educ,fd,0,0,0,0,1,trim,0,NA,NA
educ,fd,1,0,0,0,0,full,0,NA,NA
educ,fd,1,0,0,0,0,nohealth,0,NA,NA
educ,fd,1,0,0,0,0,trim,0,NA,NA
educ,fd,1,0,0,0,1,full,0,NA,NA
educ,fd,1,0,0,0,1,nohealth,0,NA,NA
educ,fd,1,0,0,0,1,trim,0,NA,NA
educ,fd,0,1,0,0,0,full,0,NA,NA
educ,fd,0,1,0,0,0,nohealth,0,NA,NA
educ,fd,0,1,0,0,0,trim,0,NA,NA
educ,fd,0,1,0,0,1,full,0,NA,NA
educ,fd,0,1,0,0,1,nohealth,0,NA,NA
educ,fd,0,1,0,0,1,trim,0,NA,NA
educ,fd,1,1,0,0,0,full,0,NA,NA
educ,fd,1,1,0,0,0,nohealth,0,NA,NA
educ,fd,1,1,0,0,0,trim,0,NA,NA
educ,fd,1,1,0,0,1,full,0,NA,NA
educ,fd,1,1,0,0,1,nohealth,0,NA,NA
educ,fd,1,1,0,0,1,trim,0,NA,NA
educ,fd,0,0,1,0,0,full,0,NA,NA
educ,fd,0,0,1,0,0,nohealth,0,NA,NA
educ,fd,0,0,1,0,0,trim,0,NA,NA
educ,fd,0,0,1,0,1,full,0,NA,NA
educ,fd,0,0,1,0,1,nohealth,0,NA,NA
educ,fd,0,0,1,0,1,trim,0,NA,NA
educ,fd,1,0,1,0,0,full,0,NA,NA
educ,fd,1,0,1,0,0,nohealth,0,NA,NA
educ,fd,1,0,1,0,0,trim,0,NA,NA
educ,fd,1,0,1,0,1,full,0,NA,NA
educ,fd,1,0,1,0,1,nohealth,0,NA,NA
educ,fd,1,0,1,0,1,trim,0,NA,NA
educ,fd,0,1,1,0,0,full,0,NA,NA
educ,fd,0,1,1,0,0,nohealth,0,NA,NA
educ,fd,0,1,1,0,0,trim,0,NA,NA
educ,fd,0,1,1,0,1,full,0,NA,NA
educ,fd,0,1,1,0,1,nohealth,0,NA,NA
educ,fd,0,1,1,0,1,trim,0,NA,NA
educ,fd,1,1,1,0,0,full,0,NA,NA
educ,fd,1,1,1,0,0,nohealth,0,NA,NA
educ,fd,1,1,1,0,0,trim,0,NA,NA
educ,fd,1,1,1,0,1,full,0,NA,NA
educ,fd,1,1,1,0,1,nohealth,0,NA,NA
educ,fd,1,1,1,0,1,trim,0,NA,NA
educ,fd,0,0,0,1,0,full,0,NA,NA
educ,fd,0,0,0,1,0,nohealth,0,NA,NA
educ,fd,0,0,0,1,0,trim,0,NA,NA
educ,fd,0,0,0,1,1,full,0,NA,NA
educ,fd,0,0,0,1,1,nohealth,0,NA,NA
educ,fd,0,0,0,1,1,trim,0,NA,NA
educ,fd,1,0,0,1,0,full,0,NA,NA
educ,fd,1,0,0,1,0,nohealth,0,NA,NA
